tableware,/m/04brg2,102.9,105.1,0.54101038,0.845589161,0.233826458,0.991856813,0.525938153
tableware,/m/04brg2,102.9,105.1,0.54101038,0.397391081,0.437598795,0.582137525,0.72520256
coffee cup,/m/02p5f1q,102.9,102.9,0.561526895,0.586560786,0.250136703,0.733271003,0.473410338
table,/m/04bcr3,103,104.1,0.5362885,0.005193245,0.065878913,0.993140519,0.94365716
tableware,/m/04brg2,103.2,103.9,0.527795196,0.942797124,0.01027084,0.999172866,0.282419264
food,/m/02wbm,103.2,105,0.516193092,0.085284397,0.391435653,0.296569705,0.596082807
coffee cup,/m/02p5f1q,104.3,104.8,0.544457257,0.588027,0.250651926,0.735507071,0.473587006
person,/m/01g317,104.4,107.1,0.90658468,0.028408941,0,0.53354013,0.296454668
tableware,/m/04brg2,104.6,106.2,0.511414111,0.843307316,0.234440267,0.994426906,0.523798287
watch,/m/0gjkl,104.8,104.8,0.614728928,0.244699031,0,0.351642221,0.181671798
tableware,/m/04brg2,105.8,107.9,0.536890864,0.083933979,0.277867973,0.374025851,0.75345856
table,/m/04bcr3,106,109.2,0.578301132,0.007520527,0.048054717,0.993720055,0.89386946
food,/m/02wbm,106.4,106.9,0.509479165,0.059999999,0.315724909,0.318658382,0.583945274
tableware,/m/04brg2,107.1,107.7,0.538043499,0.032357667,0.277867973,0.316066027,0.761069536
food,/m/02wbm,108.6,108.6,0.503776371,0.059999999,0.313180625,0.312238276,0.603895903
tableware,/m/04brg2,108.9,111.866666,0.531240344,0.396700889,0.439002961,0.579296052,0.72779882
person,/m/01g317,109.6,111.166666,0.827012777,0.005731892,0.000900973,0.616329253,0.319099039
tableware,/m/04brg2,110.066666,110.266666,0.509110868,0.598317981,0.253378034,0.729992568,0.472643495
frying pan,/m/04v6l4,110.866666,110.866666,0.637664199,0.080900997,0.009512117,0.413058341,0.67819804
table,/m/04bcr3,110.966666,111.966666,0.577515185,0.01174809,0.073910937,0.989974797,0.955291569
tableware,/m/04brg2,111.266666,112.766666,0.518115699,0.590344191,0.249549016,0.733639121,0.474528611
